Seeds, random, policy, tree, code, tree 40 eps, tree 100 eps, tree 200 eps
128, -113.31692534972088, 246.77637560531016, 252.6098473113303, 252.6098473113303, 246.5846109618283, 246.20021143489183, 254.3554941546837
468, -221.63505168931385, 25.357012215159656, -179.447583278693, -179.447583278693, -586.4568327840384, 8.83692543896575, 38.16087994228536
227, -159.70122996031608, 295.5106909074143, -65.07176678164639, -65.07176678164639, -264.41880702275216, 256.4766327927467, 288.12528059774127
112, -53.31894139600411, 55.587449422342615, -71.12373929543219, -71.12373929543219, 259.76177171291863, 270.21952033479215, 271.4915757212848
454, -141.5147542740424, 252.92285181626298, 232.03818122070783, 231.84031310996934, 247.32532660989332, 256.5483931489149, 252.32942415259907
877, -153.4691529884583, 228.4828442781913, -209.6360147547612, -209.6360147547612, 229.81903414330043, 228.8587701247941, 225.40018337628172
789, -236.373481792946, 241.74292062024745, 245.74830873928204, 245.74830873928204, 240.52921037097704, 242.22395163535157, 240.39997815705817
453, -91.98573896360489, 260.80856013788633, 244.41664626362405, 244.41664626362405, 262.390877967303, 264.04884075427833, 263.19662505323026
607, -233.95079863690123, 273.9769003057091, -224.04921283261535, -224.04921283261535, 251.67634105591875, 17.05181091792639, 270.8189080376334
748, -188.9336221386198, 255.1435745230797, -41.76839107454555, -41.76839107454555, -108.85768408388081, -116.53394547153674, 253.43789030340358
